item,name,location,country,countryLabel
http://www.wikidata.org/entity/Q1329478,České vysoké učení technické v Praze,Point(14.388472222 50.102166666),http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q4407708,Ленинградский электротехнический институт им. В. И. Ульянова (Ленина),Point(30.32007 59.97113),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407708,Петроградский электротехнический институт имени В. И. Ульянова (Ленина),Point(30.32007 59.97113),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Горный институт в городе Екатеринбург,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Свердловский горный институт,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Свердловский горный институт имени В. В. Вахрушева,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Уральская государственная горно-геологическая академия,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Уральский горный институт,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Уральский горный институт Императора Николая II,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Уральский государственный горный университет,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q605825,Воронежский государственный лесотехнический университет имени Г. Ф. Морозова,Point(39.2213 51.7185),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q623817,한국전통문화대학교,Point(126.897 36.308),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q623817,한국전통문화학교,Point(126.897 36.308),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q4210420,Калужский государственный университет имени К. Э. Циолковского,Point(36.273888888 54.508888888),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1279835,Cartoonists and Illustrators School,Point(-73.98222222 40.73861111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3551555,Ленинградский инженерно-экономический институт,Point(30.00000001 59.00000001),http://www.wikidata.org/entity/Q15180,Soviet Union
http://www.wikidata.org/entity/Q4407708,Санкт-Петербургский государственный электротехнический институт им. В. И. Ульянова (Ленина),Point(30.32007 59.97113),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407708,Санкт-Петербургский государственный электротехнический университет им. В. И. Ульянова (Ленина),Point(30.32007 59.97113),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1061981,津田塾大学,Point(139.46583 35.72194),http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q1287034,Magyar Testnevelési és Sporttudományi Egyetem,Point(19.025555555 47.492777777),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q4166081,Краматорскі індустрыяльны інстытут,Point(37.579 48.733),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4407708,Техническое училище Почтово-телеграфного ведомства,Point(30.32007 59.97113),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q761534,University of Georgia,Point(-83.3745 33.9558),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4407708,Электротехнический институт,Point(30.32007 59.97113),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407708,Электротехнический институт Императора Александра III,Point(30.32007 59.97113),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1279835,School of Visual Arts,Point(-73.98222222 40.73861111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4082750,Беларускі тэхналагічны інстытут імя С. М. Кірава,Point(27.56 53.89166667),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q4082750,Беларускі лесатэхнічны інстытут  імя С. М. Кірава,Point(27.56 53.89166667),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q1345826,Варонежскі інжынерна-будаўнічы інстытут,Point(39.192222 51.652222),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q670649,Иркутский государственный университет,Point(104.278 52.2767),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4195890,"Державний вищий навчальний заклад ""Івано-Франківський національний медичний університет""",Point(24.7088 48.9216),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4496334,Харківський державний інститут мистецтв ім. І. П. Котляревського,Point(36.2319111 49.9912694),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q94473,Тернопільський медичний інститут,Point(25.590636111 49.551969444),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q3608706,Криворізький технічний університет,Point(33.40127778 47.9055),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q1296434,Magyar Agrár- és Élettudományi Egyetem,Point(19.3612 47.5938),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1296434,Szent István Egyetem,Point(19.3612 47.5938),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q4406409,Куйбышаўскі дзяржаўны ўніверсітэт,Point(50.1743 53.22208),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1287034,Magyar Királyi Testnevelési Főiskola,Point(19.025555555 47.492777777),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1287034,Magyar Testnevelési Főiskola,Point(19.025555555 47.492777777),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1287034,Semmelweis Egyetem Testnevelési és Sporttudományi Kar,Point(19.025555555 47.492777777),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q4082750,Лясны інстытут,Point(27.56 53.89166667),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q1287034,Testnevelési Egyetem,Point(19.025555555 47.492777777),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q4082750,Белорусский лесотехнический институт,Point(27.56 53.89166667),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q206702,Universität Zürich,Point(8.548333333 47.374722222),http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q1073674,Università degli Studi di Milano-Bicocca,Point(9.213344 45.518406),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3135719,Уральскі дзяржаўны горны ўніверсітэт,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4476703,Свярдлоўская вышэйшая партыйная школа,Point(60.603395 56.822896),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4688832,Afe Babalola University,Point(5.307051 7.670929),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q1041598,Uniwersytet Ekonomiczny we Wrocławiu,Point(17.026373 51.089957),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q4243515,Кубанский государственный технологический университет,Point(39.0035 45.0508),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3630445,Delhi College of Engineering,Point(77.11702778 28.74994722),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q3291620,American University of Antigua,Point(-61.797355 17.158803),http://www.wikidata.org/entity/Q781,Antigua and Barbuda
http://www.wikidata.org/entity/Q4475180,Ульянаўскі сельскагаспадарчы інстытут,Point(48.4052 54.3149),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4097537,Арджанікідзэградскі машынабудаўнічы інстытут,Point(34.305587 53.305179),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407698,Ленінградскі дзяржаўны інстытут культуры,Point(30.3313 59.9462),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3608706,Криворожский вечерний рабочий горный институт,Point(33.40127778 47.9055),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q3608706,Криворожский вечерний рабочий техникум,Point(33.40127778 47.9055),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q3608706,Криворожский горнорудный институт,Point(33.40127778 47.9055),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q3608706,Криворожский государственный университет,Point(33.40127778 47.9055),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4154233,Благовещенский сельскохозяйственный институт,Point(127.5551 50.2654),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4064568,Благовещенский медицинский институт,Point(127.5458333 50.26555557),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4243515,Кубанский государственный технологический университет,Point(39.0025 45.048611),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1430048,Florida Agricultural and Mechanical University,Point(-84.2845 30.4178),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3135719,Уральскі горны інстытут,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Свярдлоўскі горны інстытут,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Свярдлоўскі горны інстытут імя В. В. Вахрушава,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Уральскі горны інстытут імя В. В. Вахрушава,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3135719,Уральская дзяржаўная горна-геалагічная акадэмія,Point(60.59766 56.82569),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407701,Санкт-Петербургский государственный университет промышленных технологий и дизайна,Point(30.316574 59.934616),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4331448,Одесский гидрометеорологический институт,Point(30.741591 46.399988),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q3608706,Криворізький національний університет,Point(33.40127778 47.9055),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q1123379,Budapesti Református Teológiai Akadémia,Point(19.102222 47.558889),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q4476703,Свердловская областная партийная школа,Point(60.603395 56.822896),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4476703,Свердловская высшая партийная школа,Point(60.603395 56.822896),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4476703,Уральский социально-политический институт,Point(60.603395 56.822896),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1123379,Károli Gáspár Református Egyetem,Point(19.102222 47.558889),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q4476703,Уральский кадровый центр,Point(60.603395 56.822896),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1475126,Institutul Politehnic „Traian Vuia” din Timișoara,Point(21.23 45.74555556),http://www.wikidata.org/entity/Q218,Romania
http://www.wikidata.org/entity/Q4476703,Уральский институт управления - филиал Российской академии народного хозяйства и государственной службы,Point(60.603395 56.822896),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1123379,Pesti Theológiai Akadémia,Point(19.102222 47.558889),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q3509289,University of Calabar,Point(8.34059 4.95271),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q4315124,Национальный университет биоресурсов и природопользования Украины,Point(30.5056 50.3839),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4315124,Національний університет біоресурсів і природокористування України,Point(30.5056 50.3839),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q632004,Radboud Universiteit Nijmegen,Point(5.865278 51.819444),http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q4442376,Стерлитамакская педагогическая академия,Point(55.938 53.636),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4442376,Стерлитамакский педагогический институт,Point(55.938 53.636),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4442376,Стерлитамакский учительский институт,Point(55.938 53.636),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4442376,Стерлитамакский филиал Башкирского государственного университета,Point(55.938 53.636),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4125410,Воронежский государственный педагогический университет,Point(39.21866 51.68629),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q915866,Chicago State University,Point(-87.6097 41.7176),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4476703,Уральская академия государственной службы,Point(60.603395 56.822896),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1345826,Воронежская государственная архитектурно-строительная академия,Point(39.192222 51.652222),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1345826,Воронежский авиационный институт,Point(39.192222 51.652222),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1345826,Воронежский государственный архитектурно-строительный университет,Point(39.192222 51.652222),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1345826,Воронежский инженерно-строительный институт,Point(39.192222 51.652222),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1345826,Воронежский ордена Трудового Красного Знамени инженерно-строительный институт,Point(39.192222 51.652222),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q240041,Evangélikus Hittudományi Egyetem,Point(19.1147 47.5193),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q240041,Evangélikus Teológiai Akadémia,Point(19.1147 47.5193),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q240041,Magyar Királyi Erzsébet Tudományegyetem Evangélikus Teológiai Kar,Point(19.1147 47.5193),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q240041,Soproni Evangélikus Teológiai Főiskola,Point(19.1147 47.5193),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1428711,Jihočeská univerzita v Českých Budějovicích,Point(14.45 48.98),http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q4386612,Hacettepe Üniversitesi Ankara Devlet Konservatuvarı,Point(32.8255 39.9334),http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q1061981,津田塾大学,Point(139.465833 35.721944),http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q4407698,Коммунистический политико-просветительный институт,Point(30.3313 59.9462),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407698,Ленинградский государственный библиотечный институт,Point(30.3313 59.9462),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407698,Ленинградский государственный институт культуры,Point(30.3313 59.9462),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q664610,Алтайский государственный гуманитарно-педагогический университет имени В. М. Шукшина,Point(85.195805555 52.536888888),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407698,Педагогический институт политпросветработы,Point(30.3313 59.9462),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4146865,Государственный медицинский университет Туркменистана,Point(58.3664 37.8783),http://www.wikidata.org/entity/Q874,Turkmenistan
http://www.wikidata.org/entity/Q4407698,Петроградский институт внешкольного образования,Point(30.3313 59.9462),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3509668,University of Maiduguri,Point(13.197004421 11.804931635),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q4496334,Харківський державний інститут мистецтв ім. І. П. Котляревського,Point(36.232028 49.991139),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4097537,Бежицкий институт транспортного машиностроения,Point(34.305587 53.305179),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4097537,Бежицкий машиностроительный институт,Point(34.305587 53.305179),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4097537,Бежицкий механико-машиностроительный институт,Point(34.305587 53.305179),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4243515,Кубанский государственный технологический университет,Point(39.00357 45.04743),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1075339,Ohio University,Point(-82.1 39.3275),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4097537,Брянский государственный технический университет,Point(34.305587 53.305179),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4097537,Брянский институт транспортного машиностроения,Point(34.305587 53.305179),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3551555,Ленинградский инженерно-экономический институт,Point(30.00000001 59.00000001),http://www.wikidata.org/entity/Q34266,Russian Empire
http://www.wikidata.org/entity/Q4407698,Санкт-Петербургская государственная академия культуры,Point(30.3313 59.9462),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407698,Санкт-Петербургский государственный институт культуры,Point(30.3313 59.9462),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407698,Санкт-Петербургский государственный университет культуры и искусств,Point(30.3313 59.9462),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4475180,Ульяновская сельскохозяйственная академия,Point(48.4052 54.3149),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4475180,Ульяновский сельскохозяйственный институт,Point(48.4052 54.3149),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q49118,Boston College,Point(-71.170361111 42.335083333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4082750,Беларускі лесатэхнічны інстытут,Point(27.56 53.89166667),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q3551555,Ленинградский инженерно-экономический институт,Point(30.00000001 59.00000001),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4064568,Благавешчанскі медыцынскі інстытут,Point(127.5458333 50.26555557),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1474129,Towson University,Point(-76.604722222 39.392777777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1326245,帝國美術學校,Point(139.4475 35.72611111),http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q4097537,Орджоникидзеградский машиностроительный институт,Point(34.305587 53.305179),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1148334,東京都立大学,Point(139.377222222 35.616666666),http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q2026860,Гомельскі філіял Беларускага політэхнічнага інстытута,Point(30.93833333 52.40694444),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q4453264,Маскоўскі тарфяны інстытут,Point(35.9151 56.8656),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2992066,Мінскі дзяржаўны лінгвістычны ўніверсітэт,Point(27.578077 53.907111),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q2992066,Мінскі дзяржаўны педагагічны інстытут замежных моў,Point(27.578077 53.907111),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q2031051,Пермский государственный национальный исследовательский университет,Point(56.1867 58.0075),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q38099303,"Instituto Tecnológico y Estudios Superiores de Monterrey, Campus en Sinaloa",Point(-107.4236645 24.8014485),http://www.wikidata.org/entity/Q96,Mexico
http://www.wikidata.org/entity/Q1817355,Львоўскі політэхнічны інстытут,Point(24.0147 49.8356),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q1633799,Bakı Dövlət Universiteti,Point(49.81141 40.37303),http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q4456097,Тернопільська академія народного господарства,Point(25.562394052 49.5530918),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4456097,Тернопільський державний економічний університет,Point(25.562394052 49.5530918),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4456097,Тернопільський фінансово-економічний інститут,Point(25.562394052 49.5530918),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q3468361,Texas Woman's University,Point(-97.128 33.225),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1962613,1-й Московский медицинский институт,Point(37.575 55.72805556),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1962613,1-й Московский ордена Ленина медицинский институт,Point(37.575 55.72805556),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1962613,1-й Московский ордена Ленина медицинский институт имени И. М. Сеченова,Point(37.575 55.72805556),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2026860,Гомельскі політэхнічны інстытут,Point(30.9383 52.4069),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q2026860,Гомельскі філіял Беларускага політэхнічнага інстытута,Point(30.9383 52.4069),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q1962613,медицинский факультет 1-го МГУ,Point(37.575 55.72805556),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1962613,Московская медицинская академия имени И. М. Сеченова,Point(37.575 55.72805556),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1962613,Первый Московский Государственный медицинский университет имени И. М. Сеченова,Point(37.575 55.72805556),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1778321,Московский педагогический государственный университет,Point(37.47839 55.65798),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1851014,Уральский государственный университет имени А. М. Горького,Point(60.616119 56.840447),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2654435,Ленинградский технологический институт,Point(30.32 59.9183),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2654435,Ленинградский химико-технологический институт,Point(30.32 59.9183),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2654435,Петроградский технологический институт,Point(30.32 59.9183),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2654435,Санкт-Петербургский практический технологический институт,Point(30.32 59.9183),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2654435,Санкт-Петербургский технологический институт,Point(30.32 59.9183),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2043205,Витебский учительский институт,Point(30.22548 55.17781),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q2654435,Технологический институт имени Ленсовета,Point(30.32 59.9183),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2654435,Технологический институт имени Петроградского Совета,Point(30.32 59.9183),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2654435,Технологический институт императора Николая I,Point(30.32 59.9183),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1787936,Літоўская акадэмія музыкі,Point(25.26975 54.68858333),http://www.wikidata.org/entity/Q37,Lithuania
http://www.wikidata.org/entity/Q1787936,Літоўская дзяржаўная кансерваторыя,Point(25.26975 54.68858333),http://www.wikidata.org/entity/Q37,Lithuania
http://www.wikidata.org/entity/Q4424975,Смаленскі дзяржаўны педагагічны інстытут,Point(32.0456 54.78477),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407669,Императорский Клинический институт,Point(30.3733 59.943),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4407669,Ленинградский государственный институт для усовершенствования врачей,Point(30.3733 59.943),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1817355,Львовский политехнический институт,Point(24.0147 49.8356),http://www.wikidata.org/entity/Q207272,Second Polish Republic
http://www.wikidata.org/entity/Q4407665,Санкт-Петербургский химико-фармацевтический институт,Point(30.310277777 59.970833333),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q5917941,"Instituto Tecnológico y Estudios Superiores de Monterrey, Campus en Tampico",Point(-97.902882 22.381468),http://www.wikidata.org/entity/Q96,Mexico
http://www.wikidata.org/entity/Q3509319,Abia State University,Point(7.3960036 5.8281748),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q2654435,Ленінградський хіміко-технологічний інститут,Point(30.32 59.9183),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1469723,Állatorvostudományi Egyetem,Point(19.077916 47.503281),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1817355,Львівський політехнічний інститут,Point(24.0147 49.8356),http://www.wikidata.org/entity/Q207272,Second Polish Republic
http://www.wikidata.org/entity/Q1817355,Львоўскі політэхнічны інстытут,Point(24.0147 49.8356),http://www.wikidata.org/entity/Q28513,Austria-Hungary
http://www.wikidata.org/entity/Q3551557,Вологодский государственный педагогический институт,Point(39.8874 59.2238),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3551557,Вологодский государственный педагогический институт имени В. М. Молотова,Point(39.8874 59.2238),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3551557,Вологодский государственный педагогический университет,Point(39.8874 59.2238),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3551557,Вологодский педагогический институт,Point(39.8874 59.2238),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3551557,Северный краевой педагогический институт,Point(39.8874 59.2238),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3162985,Среднеазиатский индустриальный институт,Point(69.207027678 41.352448382),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q3162985,Среднеазиатский политехнический институт,Point(69.207027678 41.352448382),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q3162985,Среднеазиатский хлопково-ирригационный институт,Point(69.207027678 41.352448382),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q3162985,Ташкентский государственный технический университет,Point(69.207027678 41.352448382),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q3162985,Ташкентский политехнический институт,Point(69.207027678 41.352448382),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q1628690,Ленинградский государственный аграрный университет,Point(30.38806 59.72972),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1628690,Ленинградский сельскохозяйственный институт,Point(30.38806 59.72972),http://www.wikidata.org/entity/Q159,Russia
